ph;Hardness;Solids;Chloramines;Sulfate;Conductivity;Organic_carbon;Trihalomethanes;Turbidity;_PartInd_;Potability
-0.1918041401953261;0.048896156115515926;1.5979691016908701;-0.04037028378365234;-0.019215885440184117;0.5261158653195064;-1.0267507295139324;-0.4869837435141309;-0.5154620483535303;0;0
-0.36197937822104176;2.514880375518998;0.4133521803071764;-0.22952094219307997;0.9136760864004827;0.857621522801361;0.6949279303699011;0.8332803028253097;-0.463887944546047;0;1
1.0119490482057267;-1.112513291985553;0.20495007919249156;-1.7695951577388462;0.7319106884299575;0.773482733481671;-1.5915301029462448;0.08307140891011777;-1.4981617636093163;0;0
-0.09407058653978465;-0.7105541796682672;-0.20280404024897716;-0.26215789432058;-0.019215885440184117;-0.6602200107965355;1.7187125484828027;0.02541508728800678;0.7554544257171217;0;1
0.4519416690474792;0.7090666096387607;1.01863352296144;-0.20368887946309577;-0.019215885440184117;-0.28276375107380836;-0.45934190260352475;0.26642739916821095;1.4488787934141052;0;0
-0.030568906206873525;0.8059819308794026;0.22734180932517825;-1.2721163399223068;-0.019215885440184117;-0.5579983232477523;0.4803891317556993;0.006720272255360913;0.3350345908586935;0;0
-0.9332542249494856;-0.2892626277869847;-1.1068705561524135;0.7330864260488738;0.49141358612167685;1.8471517799689974;0.02576321076788659;0.02541508728800678;-0.8068484690801193;0;0
0.5721818401367319;-0.7098566565129848;-0.96289241749842;-0.10536339036186844;0.6348022837864765;0.5369297474629354;0.6690393774164003;0.11627002589373336;-0.7683430534061786;0;0
0.4519637591945447;-0.3356638101739864;0.9931594537286611;0.5781408528169955;-0.019215885440184117;-1.402351709968653;0.8676266738817136;-0.3984713416015709;1.5815320770486045;0;1
-0.030568906206873525;0.28025661098442683;0.5887913356711748;-1.927825507229917;-0.9814149540681036;1.0853931463711979;-1.5823121771743054;-1.1483300975389137;0.12001049176507894;0;1
-0.030568906206873525;-1.5553275530205828;-0.9891184584575244;0.49413672603947056;-0.8216495632091806;-1.5930780274444118;-0.46821721785075743;-1.0528931671451784;0.039847135555343575;0;0
-0.030568906206873525;-0.7687620406866237;1.9774670626046178;-1.5046782284310019;0.5706687071253833;-0.5712513836501639;1.8020281818615869;1.9791122140351003;-1.4884503095623451;0;0
0.6700761712559686;0.5606810405361972;0.6033982520063129;-0.4673087289681234;-2.2161248853142475;0.7706136979567064;-0.5503471712720052;-0.048433042904685246;-0.8327039055018822;0;1
-0.8053796135201592;-0.9618063631070216;0.1294867044307277;0.2629555463920738;0.634473037544288;-0.32343337377103254;1.2411797628426882;0.8840058298570951;0.39350537207599967;0;1
-1.4720517725936608;-0.15487240407543598;0.1755180170670836;-0.16184701063148144;-0.019215885440184117;-1.377682761635309;1.2163555539080757;-1.4393883052662495;-0.46215498956387546;0;0
-0.030568906206873525;0.7497155651703772;0.5257385782347238;-1.355028332446575;-0.019215885440184117;-0.48125074428130726;2.0670407098589876;0.2597488512786889;1.1556113057031316;0;0
-0.7867971023733727;0.12381863992806348;1.3036508972200482;0.19618006162088275;-0.019215885440184117;-0.3455836922567668;-0.14407627709014578;-0.17102999620670817;-0.11448737383292583;0;0
-1.5797743571327267;-0.4036400111687997;-0.03649497679115839;-1.4916450181671819;-0.019215885440184117;-0.2962087154578425;1.333614038141123;0.04736839837675764;0.7293305044051465;0;0
-0.030568906206873525;-0.17135508978665753;-0.1400542846656442;1.9132486860572189;-0.9501760794327807;0.5331479493695699;-1.5312077458075135;-0.3888518273053372;1.275795386931999;0;0
0.7941073806732352;-2.374780483221363;-1.6144992334518369;1.2557661344703137;-0.019215885440184117;1.8699480368441714;-0.38578098018599466;0.42042178483727766;0.1574443187516619;0;1
0.19242800073032465;-0.33184655788822187;-0.64162348594197;-1.1253526393856084;-0.46512373339544305;-0.10697615776630592;0.5314169124376649;-0.09406130700267264;0.5572087083997366;0;0
1.1897498316487345;-0.20058156114964976;-0.9545170526916666;0.018515792738620165;2.065224388877773;-1.1047227175791707;1.2957706145636776;0.02541508728800678;-1.1804260040193242;0;0
-1.1596003413199734;-1.3118604249676733;3.9938392942888012;0.48640739017857626;-0.019215885440184117;0.8151977150561915;0.25585765046626774;-0.53516017337074;0.2569068091129747;0;0
0.5892720502317855;0.5070434454175357;-0.5843710427836528;-1.4828943877609508;-1.1413567830988118;0.6209301672986084;-0.02514562312963909;1.0061964169842714;-0.49776303721515486;0;0
-1.0056305320386412;2.0854916866655078;0.9102317747100857;-0.06368940857724378;-0.019215885440184117;1.2639439645620312;0.533217282850363;-2.2994515944647542;0.11954227503016655;0;0
-0.12129653628536044;-0.7160848596304394;-1.320339389954792;0.20041427297850578;1.1880458814182595;1.3679375117376167;-1.1744074874799344;-1.862466927240621;-1.2024097230947894;0;0
-0.030568906206873525;1.851449698567538;-0.9273043328682501;-1.2711723891872342;-1.199547735957356;-0.5314495240256472;1.049412905782968;-0.4945158156306006;0.007067746795760512;0;1
0.8410879788783348;0.7584514443976692;-0.6581954095541126;1.4756502187456395;0.3976791376594997;0.911400321570365;2.392957131886696;0.5826056545501896;-1.555473519105178;0;0
1.0180022624239917;0.5704887485903365;-0.6975374792337622;0.26043342934308994;-0.4639964375096316;-0.8413093166640973;0.20386991200087695;0.8421653233204981;0.03633202270228724;0;0
-0.026922722589737966;0.07840251039779214;0.07049783185271498;0.5236114420384642;-0.019215885440184117;1.2796604130249882;0.12688971496699017;-0.49084284546261203;-0.05366119158653089;0;1
-0.030568906206873525;-0.4545200259605581;0.6722788817418944;0.296142457244341;-0.9810588098081564;-0.1270834013097755;-1.712004963080615;0.42799229232023533;-0.21259165779647832;0;1
1.8577678639134454;-1.7591024706569822;-0.5787156238019215;0.42254895903077083;0.7523846732649769;0.12682073985184;-1.007788202061886;-2.002693665475899;2.005166880066885;0;0
-0.5436994626485219;0.26361954199912374;0.46637725544350617;0.8140105686751535;1.377388890195222;0.35374612452559023;-0.0964900382215752;-2.112772069362062;0.8019157840945076;0;1
-0.9491103416277133;-1.285593530182448;-0.4863909497034619;-0.2826407262706948;1.5546841862489693;-1.2787616779050326;0.9344414385103589;0.07870665384985644;0.11839929240497744;0;1
-0.030568906206873525;-0.24467836648857672;0.3223574076001754;0.008229363879435785;-0.019215885440184117;1.5771070507740537;0.8151072791515558;-0.6411802424258767;0.45874301437750803;0;1
1.9283398881144613;-1.1161790632704574;1.1693785178973872;-0.629706054437472;1.9742578007243397;1.4000644862304479;-0.8272060140839753;-1.271668160828527;2.0262722026549422;0;0
1.6037000386906737;-1.6159980631306583;-0.1328019297536411;0.3650838597046751;-0.019215885440184117;0.5170681443971281;-0.017284950809278575;-0.005469203296212733;0.5605466725112263;0;0
-0.030568906206873525;-1.8162643241625893;-0.14775855219836576;-1.9733706775564785;1.6537714849563883;1.1429201942117235;1.5099895920051702;-1.021669875128736;-0.8605089680942043;0;0
-0.03879243097647932;2.0840235157695655;-0.6747450741389327;2.401530926134928;-1.9792077918960573;-0.18789989056552897;-2.7177323377059213;0.6243678286787973;1.2793296050962304;0;1
0.24556659103206635;-0.4032337012394555;-0.5284293567073293;-1.567386574489978;0.05124923356171222;0.309896818396714;-1.387114453039984;0.9101148704414003;-1.893684507123063;0;0
-0.5175322879323954;-0.47669317815584145;1.6430614143899125;1.7788251904608614;-1.6058298607418715;-1.4855669581929178;1.1906198288630974;1.736926862114312;-1.692729093318397;0;1
-0.1961596629502354;-0.632103671288984;-0.047967104562627275;-0.009467922367288948;0.43397156345512883;-0.008354455284228124;-0.5205671385220942;-0.6908750413000317;-1.48218553101936;0;0
0.044785164109661525;1.292282691575207;0.7869294897529002;-0.1890867005196245;1.440989234809249;-1.1847904833027845;-0.9646970242435136;-0.0016656350867793092;1.5493698553403104;0;0
-0.23884129493221667;-0.2855559511945498;0.5124195479159336;0.8388811388054158;0.1129529964942715;0.7545011952555805;1.0367492342989026;0.6944909648471949;0.7946805506403785;0;1
0.20175931219929694;-0.8510437182004904;1.7472347719153636;-1.8333805258142717;-0.019215885440184117;0.14082827282734037;0.4940189279190785;-0.17916781899144385;2.298881457943775;0;1
0.32527842678069424;-1.2276167121254944;1.249693627562454;-2.3795858672857233;-2.111366205451366;-1.8619147242414038;1.0875480207627433;-0.22867064642895865;-0.8735174575547229;0;1
-0.012325793614163616;0.44652766872373234;-1.2088719875345264;1.0944905360811414;-0.9338220253770759;-0.919398730525648;0.7958364598881985;0.08945934331521986;-0.019910645738672638;0;1
-0.23144123412302264;0.026160476319298163;1.4630863358625479;-0.7797023123147483;-2.0067144676997524;-0.46793586145182564;1.0574208472819635;1.5970071092457319;0.5201887271083341;0;0
0.015916552038969058;1.6262984613228568;-1.9938078552226604;0.685089708161667;-1.1231554821110672;-1.9705701409747591;1.259205827019894;0.14626494525876474;0.5683346406459525;0;0
-0.030568906206873525;-1.1570993084152814;0.4934725294628804;-1.8935338837007794;-0.019215885440184117;-0.9028825340426779;0.5260966622473988;1.2141249425581635;1.3283639824980742;0;1
-0.030568906206873525;-0.2956596455741121;0.46999949129642343;0.8613133128437566;-0.3609306199637765;1.312449972641731;1.7043127139220717;-0.746595946324029;1.5000532542422365;0;0
-0.030568906206873525;0.2553166239736825;-0.9821285202415471;1.2367646211498424;-0.02550918172357805;-0.7689311279950377;-1.7242003970057298;0.6422174584660734;0.37778053989459587;0;1
-0.7079772299483381;1.5375343699146993;2.009598420592891;-2.4525344070027777;-0.019215885440184117;-0.8640919367820761;-0.313532130527916;0.7750778635158312;0.29871165784768783;0;0
-2.3455156597435787;-0.5261866103640309;0.7645322729059838;-1.16953105954708;-1.1407691514446368;0.9014166252790986;-1.6130007565781126;0.7089978681094781;-0.8000721981464187;0;1
0.3007514715386482;0.05619725219427403;-0.1996517552158265;0.03833398367396255;-0.019215885440184117;2.1641252989499193;-0.15143682785846094;1.1811161027186934;-1.1059441544684228;0;0
-0.33813202702966966;-1.0161726993294562;-0.44646934468325933;-0.35916499886356373;-0.019215885440184117;-0.5534691572872646;1.1595550911333032;-1.3948581731010772;-0.2575311703506067;0;0
0.36178420817331736;0.7885465122162866;0.3625778338502651;0.9035888443479604;-1.2647688435157196;0.9557790809670748;1.2139292055308106;0.14127634838381334;-1.4105752870708081;0;0
0.19254801580802516;-0.47969090225548305;-0.16637226300032482;-0.28242646827800477;-0.019215885440184117;0.11706247384854687;-1.3949239747603697;0.1817837017408418;-0.9284144583281225;0;1
0.7806086448575492;2.385152343802746;2.130390126422241;0.008630185560827454;-2.5482962060852303;-0.1265582410066232;-1.3541152844737303;0.8379298442342088;-0.45450376309200397;0;1
-0.669907748891262;0.10802423048022992;-0.6260393346147543;-0.4529745032283947;0.8900993699702261;0.20435801932913686;0.5331593149516981;0.38863192074490294;0.42070733895057993;0;0
0.14108482109550194;0.710182128118673;-0.43416019926459026;-0.6915899962361706;-1.5578584443865395;-0.2638266746068788;0.5655559881716027;-0.7907004629296892;-0.6017964744780956;0;0
0.4775044924257876;0.6209357398191889;1.5034130089081041;0.41768400655414134;-0.7487431383837752;0.23788013513519543;-1.111429173294956;-1.8548563211942075;1.0884287026611221;0;1
0.15888674097763303;-1.1587997331458124;0.14454571184155357;-1.85940671266537;-1.5793756516537119;0.10628439700364563;-1.0263120338803853;1.3771469896331314;-2.2470618998242697;0;1
0.7874195110962032;0.4994482099804558;0.28851102285062274;-1.0647123423166234;-0.019215885440184117;0.21797116554128923;-0.5651897265345703;-1.1146917086326542;-0.3687652393063854;0;0
-0.7026605037975644;1.043944490639124;-0.1837867519808684;1.4037251912065383;-0.7726672963347;-1.1662795175378493;-0.5093821575720208;-0.6878403640401776;-2.252073775567565;0;0
-1.134512984012959;0.9213697139273427;2.697115417138346;-0.028880194611345493;-0.7217449037921088;-0.09627146835560275;2.326342308640809;-0.4630521755404315;0.15050491815350378;0;0
-0.13848518297371706;-0.17395203506876314;0.010385861935691054;-0.9292581846308929;0.8297715581289713;-0.9728328957764093;-1.432374536568496;0.14225392712111629;0.7325854227726701;0;1
0.06235682526685812;1.6457869338168172;0.06199270627518884;0.36356699464644093;-0.019215885440184117;0.43064168299752875;-1.9264190292202843;0.8569683000552311;0.8317854270358539;0;1
1.021475250962337;-1.3119763191284504;-0.21894698388331005;0.341059499651517;-0.5764570830205027;1.1478363171636206;0.15438747426862476;0.5042643805546049;-1.3979064181003733;0;1
-0.9717588868583567;-1.76121043276364;-0.6065290233495623;0.4637483324611807;1.5669098076742938;-0.11581373108296196;-0.3045366243998397;-0.005580343177087334;-0.13042346704165966;0;0
0.2857286631288963;0.4432592482793674;0.20773083940475412;0.02011122603450644;-0.019215885440184117;0.7034306611855556;1.1557360650718342;-0.8356580686663939;0.6161216569691929;0;0
-1.9237318608512637;-1.427522330109262;-0.1587321412420263;-2.4048925529347893;-0.8542798532079218;-0.009911197873754373;0.5504414239309268;0.1289578565371973;-0.4940855251185263;0;0
0.7290041283222701;0.2858121346873578;-0.710871942348122;-0.06687358065459799;0.05114810803750654;1.5776229340591728;0.17852277387626106;0.4178161318217127;-1.5046261903766822;0;1
0.05751495099435084;0.5050832046576832;1.2403880628863686;-0.51548330916284;-0.019215885440184117;0.7786797013532495;-0.4821004431340434;-0.5009900909040449;1.3130345023301677;0;1
0.15623939166957132;1.4807461266462916;0.04447805635990501;0.3747601662289725;0.9734990280196125;0.609422097496084;-0.5454052081787666;-0.33924637190950113;-0.34141400455697785;0;0
-0.07375264173546661;-0.3252652897313558;0.6932652297758928;0.06138413215149612;0.44091904225004575;-0.17112047026020227;1.70215600649456;-1.8987440005046516;-0.9580114522259422;0;0
1.7218219398800632;-1.2132847092672236;1.3776849860399594;-1.549385081923217;-0.019215885440184117;0.7100515355970578;-0.9784471743548913;0.02541508728800678;1.2665954203644267;0;0
1.3793281692921053;0.401109289466278;-0.5718534876119599;-3.135671368403108;-0.019215885440184117;-1.6509141922155561;-1.8836697789787908;0.25495345180533957;0.2729371419318492;0;0
0.24853625298740945;-1.4018701468889652;-2.0231771861314316;2.162116945920208;3.940740705312634;-0.8938445687921155;0.3275831433321183;0.5443590313375489;-1.5739417728241816;0;1
1.000708442111597;0.40334174258956734;0.055855305908850315;-2.79056231250295;-0.32056121064576815;-0.1759861097280839;-0.3871365418741901;-1.4674648809735424;0.7923866596244865;0;0
-0.432386708488829;-0.9158531143168408;0.3388460925281991;1.486007368867714;-1.2795564407024198;0.6371506692475047;-1.084874385999737;-0.03223256368915461;-0.5407342969937046;0;1
0.5131055841184277;0.2037474437225161;-1.22325393066517;-0.544031355265952;1.6870656524313081;-1.1081990850508492;0.6079798230895092;-1.1545389106554014;0.35977558900214385;0;0
-0.49858725430930356;-0.2999540567457316;2.1895648865663584;1.5718374275862645;0.8478779758055369;1.0976057507033439;-0.8291910618310697;0.5640295982127808;0.5159818868527208;0;0
-0.49185381724126465;-0.1650343172919503;-0.8112478510160561;-0.6016044930028589;-0.019215885440184117;1.2358682216214163;1.3927369748609593;0.2192206339572793;1.5999811399766692;0;0
-1.8973949778871004;-2.2221936646753133;-0.43952970177071693;0.929964701339428;-0.019215885440184117;1.4909311713678766;0.4278269358844755;1.6271710137438893;0.8232650315385053;0;1
0.40762013141558007;0.2745536101464941;-1.6459056100084815;0.04096923263141755;-0.019215885440184117;-0.40381480434146894;-1.9280110839047664;0.6467724545430658;-0.3265871229834332;0;1
-0.30046913358000443;-0.4809514406822271;-1.38330187987608;0.7377634547208012;-0.019215885440184117;-0.331215293376581;-0.5070552683851118;-0.323733196409312;1.5256140980611077;0;1
0.4104711371178551;0.7678020619232154;0.40964123240525374;1.750314292360931;-0.019215885440184117;-0.6809966973888769;-0.6730413628293679;-0.9037276802320322;1.0350516881634657;0;0
0.7745440597532047;-2.465682418755513;0.06595009821938293;-1.3233423491754952;-0.019215885440184117;-0.24164155375411409;-2.2876539552297728;1.572226684881024;0.3494819806035938;0;0
-1.2697629431130757;-0.1186578087767559;1.4039308698970219;-0.833693494362146;-1.402178469100921;-0.5867836707244851;0.4839354853127917;0.9076726920485256;0.6149025790649278;0;0
-0.030568906206873525;-1.0873503539016849;0.4219273468781352;-0.19979055925402095;-0.019215885440184117;0.48887744849708487;-0.05072336637278318;-0.8759315429195832;0.6926385118274051;0;1
0.19914805553623177;0.7313898765124989;-0.4888066054791277;1.4447156273170356;-1.6440570631323184;1.522696862513497;0.16799729603317431;0.07225544473900153;-1.0141864787252535;0;1
-0.21224434688987354;-0.512230283123599;0.21750039640167737;-1.1159213409292519;-0.01577543337002081;0.41536235857374326;-0.2170416251690533;-0.35416899584064954;0.22048899223544222;0;0
0.17707228686130877;0.41671368526621433;-1.036445676692129;1.0950750220669925;-0.665433574671615;-0.18793529309848214;-0.5714645017202514;0.46535451390544474;-0.07003792774948289;0;1
-0.030568906206873525;0.49597822677393394;0.4268356472376813;0.9217641149846141;0.13507912063966787;-1.2067769791734346;-0.9769318297671292;-0.10716349556303252;0.31459241907243113;0;1
-0.030568906206873525;-0.9139679926189239;-0.8084380652999282;-0.19669682906461441;-1.768244580582555;1.3397174387437454;-0.1315071803600342;0.7209874576032511;-0.6908339680853693;0;0
-0.3858780569684322;-0.8367179051801882;0.3725942963845886;-1.5654689674752988;1.1549402918258929;-1.6291134121394828;0.2475676345209605;0.5009800115216787;0.5514757478948301;0;1
1.2115239198146726;1.1370711333338013;-0.2669161128841412;-0.3735654573520562;-0.019215885440184117;-1.7608589002842279;-0.35785749257851107;-2.602705336398454;-1.9188938898661023;0;0
0.833673963241567;-0.592876288928786;-1.5341490734256007;-0.818830712042755;0.05801934370667377;-0.8183091683072088;0.02627987938658483;-0.9648863203997174;0.6247529269619476;0;0
0.8378979087263664;0.2937939269839567;-0.15134598742070748;1.6912165377622672;-0.019215885440184117;0.6316261695796282;2.2659508011474134;0.876907258107368;0.6258231820948255;0;1
-1.1053628634647819;-1.3525003058090994;1.7962314489099056;-0.8335543794435739;-0.019215885440184117;-1.0441119622849215;0.0391147833811764;-1.5865097099010679;0.644155788081667;0;0
1.1311616965925275;-0.5243715834946155;-1.3922246950325767;-0.3372501634123786;0.958745193971115;-1.2872106268100736;-0.10550130137870128;1.2420672895647615;-1.4501398696843182;0;0
-2.4971313435341838;0.3333175482051589;3.104053997731558;-0.9061951195076134;-0.8775983573625039;-0.9439887773867064;0.5202286331280284;1.296515775771363;-0.32301850762780854;0;0
0.6446224233526602;-0.0970967269149016;-1.6182476525572793;-0.6436393669724062;-0.019215885440184117;0.1609216587809802;2.4976112052812995;-0.2632505242766333;-0.6320764276500117;0;1
-3.4668157935648543;0.6116546258650833;0.13144590779836218;-0.21708135384925753;0.2827698584539081;-1.07301664875357;-0.8417957988665499;0.7959050749570603;-0.06497038296794821;0;0
0.2795650719526068;0.18194802692998477;0.5324354262073661;0.002758174395156473;-0.5751074090093212;-1.5021964582835865;1.130311808819467;0.07546319399682423;0.48802368871476215;0;1
0.13418299712384962;-0.05025715692367013;-0.4130831240959879;-0.6219411452874665;0.3066593407717255;-0.31202006028156437;0.3601465990625138;0.6853308840267391;1.2273507245757227;0;0
-0.21851055316230478;0.6629379905973132;0.07452327255421828;0.0500795461477179;-0.8029186539884798;-0.5611525428309311;1.385346351683175;-0.7819628415795127;-0.42785648571843765;0;1
-0.1591660728263373;-0.5728118155768346;-0.613396785998182;-0.6061312997676862;-0.6864078448115346;1.4220138901992807;-0.49948336601007354;-0.3333350881828763;0.9428322833328308;0;0
-0.030568906206873525;1.010216609164919;1.5803760774482773;1.0597693341358987;1.4125074927094663;-1.6251201864181535;0.8053447089011156;0.02541508728800678;-0.15147584493362917;0;0
0.2175981650426244;1.8846559527227018;-0.38283327724066457;-1.012688792107878;0.1675236991812952;-0.9051035290952822;0.21428429811097044;0.43338779616744305;-0.22899269741022782;0;0
-0.030568906206873525;-0.38309008040550296;-0.9735574204581271;1.339842586892526;0.03644214885784052;0.4884357398876423;1.6108337956707763;0.8814404433274785;0.5604699737487059;0;0
-1.9936664625725948;-0.6617561592389595;2.238021595192144;-0.967214513312207;-0.019215885440184117;-0.03294032263148182;-0.5275376993457324;1.29933037298168;-0.6042243118129293;0;0
-0.06448773457188696;-1.9333688407384686;0.006459380589488618;0.9139275729294777;0.20619220965207835;1.3389781407147696;0.5776680496798763;1.6175367450922167;0.34916849753381557;0;1
0.2268281036664555;-0.002099940352283715;-0.5049670346048342;-0.504821402239416;0.590547214448923;-1.5690712995216942;-0.3321267857822778;0.91440249663229;-0.8762914448784899;0;0
0.602492802427984;-1.378390815220136;0.3866605876126563;-0.006453584447139812;0.5119198062728889;1.2328483322528563;0.46114196415577147;-0.8799191149809948;-0.7469950265549218;0;0
1.23608609267382;0.7886698107610464;-1.4862428276693997;-0.6911061261583825;-0.04877531545952308;-0.03322680798953006;-1.0391606065813181;0.02541508728800678;-0.3497042464935416;0;0
-0.46413174936710233;1.6379401245001128;0.01929385679161121;-1.390721772695081;1.1516875660648156;-1.1571466091242426;-0.0371281022938684;1.9545160010749059;-0.01953260234880344;0;1
-0.030568906206873525;-2.042123805534737;-1.4821242097577763;-0.18041070421404362;-0.17162755160789508;1.2024075216705967;1.0269268732734156;-2.1516298881186118;-0.1687641567884418;0;1
-1.260994102004321;-2.1268806424039814;-1.5962593157478413;-0.2216714210652765;0.04670592184645966;0.5859071730269347;-0.4695870973509123;0.8393804371122674;1.4922879615147753;0;1
-0.6058140214598402;0.8553739917093762;-0.7602229219889513;-0.7737613065133494;0.9034527365266047;2.7418067306047864;-1.2182368088607551;0.3556566085955629;-1.2130469794167127;0;1
-0.6021478064027571;-0.03302537571334079;-0.2919326344260011;1.2484692815600391;0.2512359397329771;-0.029816236257609204;0.8919251656834997;1.1999497775543007;0.2855389714580741;0;1
0.6705431430205842;-0.6864610399108183;-0.059575027669254606;0.23427252436362284;-0.5131027602010726;0.8538834222376291;-0.8664378134171838;-1.2633547098754858;-0.27863727918770015;0;1
-0.9391363584663476;-1.1364860283190288;1.1519523306209234;-1.1672841368658626;-0.019215885440184117;0.9122558372865538;-1.90074680572066;-0.6518473111654806;-1.9961469481482599;0;1
-3.0403839758573685;-0.2364802326666868;1.474028326341656;-0.20008762914222983;-0.019215885440184117;0.4962959313610995;-0.3343433622833031;-1.053721349320542;1.0143930604147684;0;0
-0.030568906206873525;1.0175608873006798;0.06353777926876916;-0.8844669720466046;-0.35274480056764124;-0.480486267442811;0.3728263097195099;-2.021132936462184;-0.1571769594108059;0;0
0.33461535944663784;-0.720546089937108;-1.490278603512056;1.53212870243534;2.8298794476030733;-1.508511618063864;-0.9900529733224337;1.6664894956690464;-0.0685662985837789;0;1
-0.030568906206873525;0.9268600813485004;2.061427775557857;0.9245973149502827;-0.019215885440184117;1.3679500679025782;-0.16019342833058114;0.02541508728800678;1.1402236201893745;0;0
0.9789370214783283;-2.0917639246329194;1.156624339162384;-0.6614623892519681;3.4411814848231437;1.5596904544953358;0.5168382030371621;1.3492402486608737;0.22223460646665474;0;0
0.1442631691666726;0.17799428101856912;0.0004121065596793022;0.32045781187495087;0.16724870292896968;-0.601096237103329;-2.00786559370121;-0.1356888764102188;0.3381998053401398;0;0
0.8225829538992349;0.4575923566828986;-1.2164300295649744;-0.45709238087570586;0.747285831058388;1.2007257101693336;0.25056253681471113;-0.20037422249174694;-0.5040535146413422;0;0
-0.7339620407035771;-0.2953100303123703;0.07612800173203893;0.7977413622393736;-0.07051916547718924;0.20975578869084857;-2.975175692361243;-0.013271312697189137;0.08066859965368045;0;0
0.36103525460506813;0.37684419794498963;1.4443759423730558;-0.9479819079889307;-0.8827812016453789;0.5291650738592358;0.42360555232685276;-1.9502851988112502;0.920842594485951;0;0
-1.015177036439001;0.7445783303693;-1.5022948382930041;0.7539705396224632;-0.9260284155911884;-0.18791059823297862;-2.364769623905319;0.9164940053640872;-1.0358511560656305;0;0
0.29098958779550693;-0.7360010304631738;-0.40639347897711925;-0.1304797952389502;0.48714567180354984;-0.6282188641756885;-1.0905822213048477;0.1702009395775671;-0.34706988075683504;0;0
-0.7332596567791668;-0.01587083235809766;-0.6566964186515064;-0.8934855841851436;-0.8774347664128672;-1.1244723083252939;-0.6931010670815295;-1.4090319456784772;0.4377445162918573;0;1
0.530884066997271;-0.443707693860113;1.4504425622378438;-0.5807095113217795;-1.2847622198173105;-1.7631297391741887;0.028183344507084734;0.5524292127441986;-0.6075519337210273;0;1
-0.515076550762288;0.9510185057922874;0.294010169630785;-0.5343802815893138;-0.019215885440184117;-0.34559456404676925;1.104368362841151;0.3157807980487191;0.9941658510470656;0;0
0.7937325544607282;0.3264130261166769;1.0495438735943927;-0.6379340630440192;-0.027700464575014915;-0.7276391441968296;0.9894694065934643;-0.705042580196325;0.5889231907508367;0;0
0.4769634467677241;0.7760501078231276;2.123171265404088;-0.6068264571634955;-0.8678089502168419;1.6780782444882778;-0.7644855781858788;-0.9248162841980625;0.8052415763314085;0;1
1.212740957252718;-1.9884370030486997;-0.5085913944953913;0.3272286201481861;0.1756438978229872;-0.35158268871797405;0.7401473185210917;-0.7959780701450271;1.2577640457141668;0;1
